reg;jour;three_class;P;T;pop
;;;sum;sum;sum
Hauts-de-France;2021-02-13;0-19;345;4995;1525538.0
Hauts-de-France;2021-02-13;20-59;952;12800;2966038.0
Hauts-de-France;2021-02-13;60+;358;4249;1471086.0
Hauts-de-France;2021-02-13;whole;1656;22051;5962662.0
Hauts-de-France;2021-02-14;0-19;69;888;1525538.0
Hauts-de-France;2021-02-14;20-59;261;2614;2966038.0
Hauts-de-France;2021-02-14;60+;92;1041;1471086.0
Hauts-de-France;2021-02-14;whole;422;4544;5962662.0
Hauts-de-France;2021-02-15;0-19;597;9530;1525538.0
Hauts-de-France;2021-02-15;20-59;2057;24385;2966038.0
Hauts-de-France;2021-02-15;60+;774;10041;1471086.0
Hauts-de-France;2021-02-15;whole;3429;43963;5962662.0
Hauts-de-France;2021-02-16;0-19;492;8996;1525538.0
Hauts-de-France;2021-02-16;20-59;1665;21111;2966038.0
Hauts-de-France;2021-02-16;60+;645;8390;1471086.0
Hauts-de-France;2021-02-16;whole;2802;38513;5962662.0
Hauts-de-France;2021-02-17;0-19;585;8301;1525538.0
Hauts-de-France;2021-02-17;20-59;1750;20498;2966038.0
Hauts-de-France;2021-02-17;60+;546;7151;1471086.0
Hauts-de-France;2021-02-17;whole;2882;35962;5962662.0
Hauts-de-France;2021-02-18;0-19;591;10070;1525538.0
Hauts-de-France;2021-02-18;20-59;1845;23086;2966038.0
Hauts-de-France;2021-02-18;60+;727;7721;1471086.0
Hauts-de-France;2021-02-18;whole;3163;40892;5962662.0
Hauts-de-France;2021-02-19;0-19;646;10066;1525538.0
Hauts-de-France;2021-02-19;20-59;1974;25841;2966038.0
Hauts-de-France;2021-02-19;60+;694;8433;1471086.0
Hauts-de-France;2021-02-19;whole;3315;44361;5962662.0
Hauts-de-France;2021-02-20;0-19;394;5864;1525538.0
Hauts-de-France;2021-02-20;20-59;1231;14620;2966038.0
Hauts-de-France;2021-02-20;60+;429;4622;1471086.0
Hauts-de-France;2021-02-20;whole;2058;25114;5962662.0
Hauts-de-France;2021-02-21;0-19;103;1014;1525538.0
Hauts-de-France;2021-02-21;20-59;313;3147;2966038.0
Hauts-de-France;2021-02-21;60+;135;1229;1471086.0
Hauts-de-France;2021-02-21;whole;551;5396;5962662.0
Hauts-de-France;2021-02-22;0-19;710;7506;1525538.0
Hauts-de-France;2021-02-22;20-59;2620;25030;2966038.0
Hauts-de-France;2021-02-22;60+;962;10799;1471086.0
Hauts-de-France;2021-02-22;whole;4292;43349;5962662.0
Hauts-de-France;2021-02-23;0-19;617;6281;1525538.0
Hauts-de-France;2021-02-23;20-59;2098;22079;2966038.0
Hauts-de-France;2021-02-23;60+;760;8670;1471086.0
Hauts-de-France;2021-02-23;whole;3479;37052;5962662.0
Hauts-de-France;2021-02-24;0-19;599;6202;1525538.0
Hauts-de-France;2021-02-24;20-59;1920;21844;2966038.0
Hauts-de-France;2021-02-24;60+;712;8317;1471086.0
Hauts-de-France;2021-02-24;whole;3233;36385;5962662.0
Hauts-de-France;2021-02-25;0-19;587;6675;1525538.0
Hauts-de-France;2021-02-25;20-59;1954;23715;2966038.0
Hauts-de-France;2021-02-25;60+;729;7752;1471086.0
Hauts-de-France;2021-02-25;whole;3272;38157;5962662.0
Hauts-de-France;2021-02-26;0-19;681;7599;1525538.0
Hauts-de-France;2021-02-26;20-59;2044;25839;2966038.0
Hauts-de-France;2021-02-26;60+;769;8332;1471086.0
Hauts-de-France;2021-02-26;whole;3495;41782;5962662.0
Hauts-de-France;2021-02-27;0-19;417;4503;1525538.0
Hauts-de-France;2021-02-27;20-59;1275;14692;2966038.0
Hauts-de-France;2021-02-27;60+;439;4787;1471086.0
Hauts-de-France;2021-02-27;whole;2131;23989;5962662.0
Hauts-de-France;2021-02-28;0-19;100;891;1525538.0
Hauts-de-France;2021-02-28;20-59;336;3059;2966038.0
Hauts-de-France;2021-02-28;60+;105;1064;1471086.0
Hauts-de-France;2021-02-28;whole;542;5016;5962662.0
Hauts-de-France;2021-03-01;0-19;771;6509;1525538.0
Hauts-de-France;2021-03-01;20-59;2438;24754;2966038.0
Hauts-de-France;2021-03-01;60+;924;10769;1471086.0
Hauts-de-France;2021-03-01;whole;4135;42042;5962662.0
Hauts-de-France;2021-03-02;0-19;621;5004;1525538.0
Hauts-de-France;2021-03-02;20-59;1901;20036;2966038.0
Hauts-de-France;2021-03-02;60+;714;8375;1471086.0
Hauts-de-France;2021-03-02;whole;3237;33423;5962662.0
Hauts-de-France;2021-03-03;0-19;596;5142;1525538.0
Hauts-de-France;2021-03-03;20-59;1850;19939;2966038.0
Hauts-de-France;2021-03-03;60+;590;7587;1471086.0
Hauts-de-France;2021-03-03;whole;3036;32678;5962662.0
Hauts-de-France;2021-03-04;0-19;648;5503;1525538.0
Hauts-de-France;2021-03-04;20-59;1942;21346;2966038.0
Hauts-de-France;2021-03-04;60+;628;7056;1471086.0
Hauts-de-France;2021-03-04;whole;3220;33917;5962662.0
Hauts-de-France;2021-03-05;0-19;719;7092;1525538.0
Hauts-de-France;2021-03-05;20-59;2011;23650;2966038.0
Hauts-de-France;2021-03-05;60+;686;8346;1471086.0
Hauts-de-France;2021-03-05;whole;3417;39101;5962662.0
Hauts-de-France;2021-03-06;0-19;463;4220;1525538.0
Hauts-de-France;2021-03-06;20-59;1363;14618;2966038.0
Hauts-de-France;2021-03-06;60+;438;5027;1471086.0
Hauts-de-France;2021-03-06;whole;2265;23869;5962662.0
Hauts-de-France;2021-03-07;0-19;122;1045;1525538.0
Hauts-de-France;2021-03-07;20-59;341;3334;2966038.0
Hauts-de-France;2021-03-07;60+;105;1274;1471086.0
Hauts-de-France;2021-03-07;whole;568;5655;5962662.0
Hauts-de-France;2021-03-08;0-19;922;7741;1525538.0
Hauts-de-France;2021-03-08;20-59;2833;25778;2966038.0
Hauts-de-France;2021-03-08;60+;961;10820;1471086.0
Hauts-de-France;2021-03-08;whole;4716;44343;5962662.0
Hauts-de-France;2021-03-09;0-19;748;7865;1525538.0
Hauts-de-France;2021-03-09;20-59;2146;21852;2966038.0
Hauts-de-France;2021-03-09;60+;823;8950;1471086.0
Hauts-de-France;2021-03-09;whole;3717;38672;5962662.0
Hauts-de-France;2021-03-10;0-19;784;6592;1525538.0
Hauts-de-France;2021-03-10;20-59;2133;21067;2966038.0
Hauts-de-France;2021-03-10;60+;703;7646;1471086.0
Hauts-de-France;2021-03-10;whole;3623;35312;5962662.0
Hauts-de-France;2021-03-11;0-19;798;11136;1525538.0
Hauts-de-France;2021-03-11;20-59;2402;23861;2966038.0
Hauts-de-France;2021-03-11;60+;717;7212;1471086.0
Hauts-de-France;2021-03-11;whole;3917;42216;5962662.0
Hauts-de-France;2021-03-12;0-19;871;11806;1525538.0
Hauts-de-France;2021-03-12;20-59;2304;25181;2966038.0
Hauts-de-France;2021-03-12;60+;739;8942;1471086.0
Hauts-de-France;2021-03-12;whole;3914;45938;5962662.0
Hauts-de-France;2021-03-13;0-19;567;5643;1525538.0
Hauts-de-France;2021-03-13;20-59;1661;16288;2966038.0
Hauts-de-France;2021-03-13;60+;471;5132;1471086.0
Hauts-de-France;2021-03-13;whole;2699;27075;5962662.0
Hauts-de-France;2021-03-14;0-19;132;1231;1525538.0
Hauts-de-France;2021-03-14;20-59;380;3508;2966038.0
Hauts-de-France;2021-03-14;60+;114;1359;1471086.0
Hauts-de-France;2021-03-14;whole;627;6100;5962662.0
Hauts-de-France;2021-03-15;0-19;1200;14354;1525538.0
Hauts-de-France;2021-03-15;20-59;3556;29597;2966038.0
Hauts-de-France;2021-03-15;60+;1092;10290;1471086.0
Hauts-de-France;2021-03-15;whole;5849;54252;5962662.0
Hauts-de-France;2021-03-16;0-19;903;14261;1525538.0
Hauts-de-France;2021-03-16;20-59;2506;25950;2966038.0
Hauts-de-France;2021-03-16;60+;826;9352;1471086.0
Hauts-de-France;2021-03-16;whole;4236;49568;5962662.0
Hauts-de-France;2021-03-17;0-19;885;9927;1525538.0
Hauts-de-France;2021-03-17;20-59;2376;24144;2966038.0
Hauts-de-France;2021-03-17;60+;722;7294;1471086.0
Hauts-de-France;2021-03-17;whole;3985;41379;5962662.0
Hauts-de-France;2021-03-18;0-19;934;16042;1525538.0
Hauts-de-France;2021-03-18;20-59;2499;27195;2966038.0
Hauts-de-France;2021-03-18;60+;740;7466;1471086.0
Hauts-de-France;2021-03-18;whole;4175;50717;5962662.0
Hauts-de-France;2021-03-19;0-19;1109;17312;1525538.0
Hauts-de-France;2021-03-19;20-59;2761;29452;2966038.0
Hauts-de-France;2021-03-19;60+;826;8493;1471086.0
Hauts-de-France;2021-03-19;whole;4699;55275;5962662.0
Hauts-de-France;2021-03-20;0-19;674;7606;1525538.0
Hauts-de-France;2021-03-20;20-59;1773;18199;2966038.0
Hauts-de-France;2021-03-20;60+;502;5156;1471086.0
Hauts-de-France;2021-03-20;whole;2950;30976;5962662.0
Hauts-de-France;2021-03-21;0-19;137;1591;1525538.0
Hauts-de-France;2021-03-21;20-59;386;3930;2966038.0
Hauts-de-France;2021-03-21;60+;130;1246;1471086.0
Hauts-de-France;2021-03-21;whole;653;6777;5962662.0
Hauts-de-France;2021-03-22;0-19;1544;18285;1525538.0
Hauts-de-France;2021-03-22;20-59;4008;33644;2966038.0
Hauts-de-France;2021-03-22;60+;1156;11533;1471086.0
Hauts-de-France;2021-03-22;whole;6709;63482;5962662.0
Hauts-de-France;2021-03-23;0-19;1204;16618;1525538.0
Hauts-de-France;2021-03-23;20-59;3031;29657;2966038.0
Hauts-de-France;2021-03-23;60+;843;9331;1471086.0
Hauts-de-France;2021-03-23;whole;5078;55612;5962662.0
Hauts-de-France;2021-03-24;0-19;1055;12987;1525538.0
Hauts-de-France;2021-03-24;20-59;2900;27649;2966038.0
Hauts-de-France;2021-03-24;60+;837;8502;1471086.0
Hauts-de-France;2021-03-24;whole;4793;49152;5962662.0
Hauts-de-France;2021-03-25;0-19;1321;18667;1525538.0
Hauts-de-France;2021-03-25;20-59;3032;31258;2966038.0
Hauts-de-France;2021-03-25;60+;758;8038;1471086.0
Hauts-de-France;2021-03-25;whole;5113;57978;5962662.0
Hauts-de-France;2021-03-26;0-19;1377;20282;1525538.0
Hauts-de-France;2021-03-26;20-59;2951;34296;2966038.0
Hauts-de-France;2021-03-26;60+;799;9459;1471086.0
Hauts-de-France;2021-03-26;whole;5128;64053;5962662.0
Hauts-de-France;2021-03-27;0-19;747;9878;1525538.0
Hauts-de-France;2021-03-27;20-59;2005;20968;2966038.0
Hauts-de-France;2021-03-27;60+;482;5350;1471086.0
Hauts-de-France;2021-03-27;whole;3234;36204;5962662.0
Normandie;2020-05-13;0-19;3;147;781337.0
Normandie;2020-05-13;20-59;17;757;1570007.0
Normandie;2020-05-13;60+;16;458;952156.0
Normandie;2020-05-13;whole;37;1380;3303500.0
Normandie;2020-05-14;0-19;0;146;781337.0
Normandie;2020-05-14;20-59;13;767;1570007.0
Normandie;2020-05-14;60+;11;503;952156.0
Normandie;2020-05-14;whole;26;1453;3303500.0
Normandie;2020-05-15;0-19;0;243;781337.0
Normandie;2020-05-15;20-59;11;1093;1570007.0
Normandie;2020-05-15;60+;12;699;952156.0
Normandie;2020-05-15;whole;23;2087;3303500.0
Normandie;2020-05-16;0-19;0;94;781337.0
Normandie;2020-05-16;20-59;4;367;1570007.0
Normandie;2020-05-16;60+;2;312;952156.0
Normandie;2020-05-16;whole;6;773;3303500.0
Normandie;2020-05-17;0-19;0;55;781337.0
Normandie;2020-05-17;20-59;8;203;1570007.0
Normandie;2020-05-17;60+;0;168;952156.0
Normandie;2020-05-17;whole;8;426;3303500.0
Normandie;2020-05-18;0-19;1;195;781337.0
Normandie;2020-05-18;20-59;8;1033;1570007.0
Normandie;2020-05-18;60+;19;758;952156.0
Normandie;2020-05-18;whole;28;1987;3303500.0
Normandie;2020-05-19;0-19;1;183;781337.0
Normandie;2020-05-19;20-59;10;830;1570007.0
Normandie;2020-05-19;60+;9;638;952156.0
Normandie;2020-05-19;whole;20;1651;3303500.0
Normandie;2020-05-20;0-19;0;192;781337.0
Normandie;2020-05-20;20-59;6;961;1570007.0
Normandie;2020-05-20;60+;7;621;952156.0
Normandie;2020-05-20;whole;13;1774;3303500.0
Normandie;2020-05-21;0-19;0;73;781337.0
Normandie;2020-05-21;20-59;1;229;1570007.0
Normandie;2020-05-21;60+;4;249;952156.0
Normandie;2020-05-21;whole;5;551;3303500.0
Normandie;2020-05-22;0-19;2;189;781337.0
Normandie;2020-05-22;20-59;5;858;1570007.0
Normandie;2020-05-22;60+;10;839;952156.0
Normandie;2020-05-22;whole;17;1886;3303500.0
Normandie;2020-05-23;0-19;0;98;781337.0
Normandie;2020-05-23;20-59;3;350;1570007.0
Normandie;2020-05-23;60+;3;335;952156.0
Normandie;2020-05-23;whole;6;783;3303500.0
Normandie;2020-05-24;0-19;0;58;781337.0
Normandie;2020-05-24;20-59;2;241;1570007.0
Normandie;2020-05-24;60+;2;225;952156.0
Normandie;2020-05-24;whole;4;524;3303500.0
Normandie;2020-05-25;0-19;1;175;781337.0
Normandie;2020-05-25;20-59;2;768;1570007.0
Normandie;2020-05-25;60+;8;768;952156.0
Normandie;2020-05-25;whole;11;1711;3303500.0
Normandie;2020-05-26;0-19;2;247;781337.0
Normandie;2020-05-26;20-59;4;886;1570007.0
Normandie;2020-05-26;60+;6;735;952156.0
Normandie;2020-05-26;whole;12;1868;3303500.0
Normandie;2020-05-27;0-19;1;187;781337.0
Normandie;2020-05-27;20-59;5;805;1570007.0
Normandie;2020-05-27;60+;2;601;952156.0
Normandie;2020-05-27;whole;8;1593;3303500.0
Normandie;2020-05-28;0-19;1;166;781337.0
Normandie;2020-05-28;20-59;3;607;1570007.0
Normandie;2020-05-28;60+;2;498;952156.0
Normandie;2020-05-28;whole;6;1271;3303500.0
Normandie;2020-05-29;0-19;2;215;781337.0
Normandie;2020-05-29;20-59;5;733;1570007.0
Normandie;2020-05-29;60+;3;683;952156.0
Normandie;2020-05-29;whole;10;1631;3303500.0
Normandie;2020-05-30;0-19;0;107;781337.0
Normandie;2020-05-30;20-59;1;437;1570007.0
Normandie;2020-05-30;60+;1;452;952156.0
Normandie;2020-05-30;whole;2;996;3303500.0
Normandie;2020-05-31;0-19;0;75;781337.0
Normandie;2020-05-31;20-59;1;225;1570007.0
Normandie;2020-05-31;60+;1;268;952156.0
Normandie;2020-05-31;whole;2;568;3303500.0
Normandie;2020-06-01;0-19;0;59;781337.0
Normandie;2020-06-01;20-59;2;211;1570007.0
Normandie;2020-06-01;60+;3;297;952156.0
Normandie;2020-06-01;whole;5;567;3303500.0
Normandie;2020-06-02;0-19;3;190;781337.0
Normandie;2020-06-02;20-59;5;674;1570007.0
Normandie;2020-06-02;60+;1;701;952156.0
Normandie;2020-06-02;whole;9;1566;3303500.0
Normandie;2020-06-03;0-19;2;183;781337.0
Normandie;2020-06-03;20-59;4;792;1570007.0
Normandie;2020-06-03;60+;0;620;952156.0
Normandie;2020-06-03;whole;6;1595;3303500.0
Normandie;2020-06-04;0-19;3;183;781337.0
Normandie;2020-06-04;20-59;3;538;1570007.0
Normandie;2020-06-04;60+;3;514;952156.0
Normandie;2020-06-04;whole;9;1235;3303500.0
Normandie;2020-06-05;0-19;0;171;781337.0
Normandie;2020-06-05;20-59;4;695;1570007.0
Normandie;2020-06-05;60+;1;696;952156.0
Normandie;2020-06-05;whole;5;1562;3303500.0
Normandie;2020-06-06;0-19;3;115;781337.0
Normandie;2020-06-06;20-59;4;360;1570007.0
Normandie;2020-06-06;60+;1;377;952156.0
Normandie;2020-06-06;whole;8;852;3303500.0
Normandie;2020-06-07;0-19;0;31;781337.0
Normandie;2020-06-07;20-59;0;160;1570007.0
Normandie;2020-06-07;60+;2;224;952156.0
Normandie;2020-06-07;whole;2;415;3303500.0
Normandie;2020-06-08;0-19;1;141;781337.0
Normandie;2020-06-08;20-59;5;707;1570007.0
Normandie;2020-06-08;60+;2;707;952156.0
Normandie;2020-06-08;whole;8;1555;3303500.0
Normandie;2020-06-09;0-19;0;165;781337.0
Normandie;2020-06-09;20-59;4;761;1570007.0
Normandie;2020-06-09;60+;5;642;952156.0
Normandie;2020-06-09;whole;9;1568;3303500.0
Normandie;2020-06-10;0-19;1;158;781337.0
Normandie;2020-06-10;20-59;3;665;1570007.0
Normandie;2020-06-10;60+;3;693;952156.0
Normandie;2020-06-10;whole;7;1516;3303500.0
Normandie;2020-06-11;0-19;2;127;781337.0
Normandie;2020-06-11;20-59;9;604;1570007.0
Normandie;2020-06-11;60+;1;529;952156.0
Normandie;2020-06-11;whole;12;1260;3303500.0
Normandie;2020-06-12;0-19;1;167;781337.0
Normandie;2020-06-12;20-59;10;792;1570007.0
Normandie;2020-06-12;60+;3;757;952156.0
Normandie;2020-06-12;whole;14;1716;3303500.0
Normandie;2020-06-13;0-19;4;97;781337.0
Normandie;2020-06-13;20-59;5;394;1570007.0
Normandie;2020-06-13;60+;5;436;952156.0
Normandie;2020-06-13;whole;14;927;3303500.0
Normandie;2020-06-14;0-19;1;51;781337.0
Normandie;2020-06-14;20-59;4;194;1570007.0
Normandie;2020-06-14;60+;2;197;952156.0
Normandie;2020-06-14;whole;7;442;3303500.0
Normandie;2020-06-15;0-19;5;177;781337.0
Normandie;2020-06-15;20-59;7;676;1570007.0
Normandie;2020-06-15;60+;10;725;952156.0
Normandie;2020-06-15;whole;22;1578;3303500.0
Normandie;2020-06-16;0-19;5;208;781337.0
Normandie;2020-06-16;20-59;11;739;1570007.0
Normandie;2020-06-16;60+;3;821;952156.0
Normandie;2020-06-16;whole;19;1769;3303500.0
Normandie;2020-06-17;0-19;3;212;781337.0
Normandie;2020-06-17;20-59;15;871;1570007.0
Normandie;2020-06-17;60+;15;677;952156.0
Normandie;2020-06-17;whole;33;1760;3303500.0
Normandie;2020-06-18;0-19;5;190;781337.0
Normandie;2020-06-18;20-59;13;693;1570007.0
Normandie;2020-06-18;60+;6;746;952156.0
Normandie;2020-06-18;whole;24;1629;3303500.0
Normandie;2020-06-19;0-19;3;235;781337.0
Normandie;2020-06-19;20-59;12;920;1570007.0
Normandie;2020-06-19;60+;5;880;952156.0
Normandie;2020-06-19;whole;20;2036;3303500.0
Normandie;2020-06-20;0-19;3;152;781337.0
Normandie;2020-06-20;20-59;14;667;1570007.0
Normandie;2020-06-20;60+;3;553;952156.0
Normandie;2020-06-20;whole;20;1372;3303500.0
Normandie;2020-06-21;0-19;0;76;781337.0
Normandie;2020-06-21;20-59;4;319;1570007.0
Normandie;2020-06-21;60+;0;208;952156.0
Normandie;2020-06-21;whole;4;603;3303500.0
Normandie;2020-06-22;0-19;9;297;781337.0
Normandie;2020-06-22;20-59;15;1317;1570007.0
Normandie;2020-06-22;60+;12;1195;952156.0
Normandie;2020-06-22;whole;36;2809;3303500.0
Normandie;2020-06-23;0-19;6;362;781337.0
Normandie;2020-06-23;20-59;18;1534;1570007.0
Normandie;2020-06-23;60+;1;1388;952156.0
Normandie;2020-06-23;whole;25;3284;3303500.0
Normandie;2020-06-24;0-19;5;366;781337.0
Normandie;2020-06-24;20-59;12;1512;1570007.0
Normandie;2020-06-24;60+;4;1018;952156.0
Normandie;2020-06-24;whole;21;2896;3303500.0
Normandie;2020-06-25;0-19;7;380;781337.0
Normandie;2020-06-25;20-59;11;1496;1570007.0
Normandie;2020-06-25;60+;5;885;952156.0
Normandie;2020-06-25;whole;23;2762;3303500.0
Normandie;2020-06-26;0-19;2;457;781337.0
Normandie;2020-06-26;20-59;8;1506;1570007.0
Normandie;2020-06-26;60+;7;1161;952156.0
Normandie;2020-06-26;whole;17;3124;3303500.0
Normandie;2020-06-27;0-19;2;327;781337.0
Normandie;2020-06-27;20-59;7;777;1570007.0
Normandie;2020-06-27;60+;1;666;952156.0
Normandie;2020-06-27;whole;10;1770;3303500.0
Normandie;2020-06-28;0-19;0;254;781337.0
Normandie;2020-06-28;20-59;8;462;1570007.0
Normandie;2020-06-28;60+;3;311;952156.0
Normandie;2020-06-28;whole;11;1027;3303500.0
Normandie;2020-06-29;0-19;9;621;781337.0
Normandie;2020-06-29;20-59;8;1784;1570007.0
Normandie;2020-06-29;60+;7;1595;952156.0
Normandie;2020-06-29;whole;24;4000;3303500.0
Normandie;2020-06-30;0-19;6;748;781337.0
Normandie;2020-06-30;20-59;17;1980;1570007.0
Normandie;2020-06-30;60+;8;1455;952156.0
Normandie;2020-06-30;whole;32;4184;3303500.0
Normandie;2020-07-01;0-19;6;625;781337.0
Normandie;2020-07-01;20-59;9;1954;1570007.0
Normandie;2020-07-01;60+;6;1261;952156.0
Normandie;2020-07-01;whole;21;3840;3303500.0
Normandie;2020-07-02;0-19;2;582;781337.0
Normandie;2020-07-02;20-59;13;1777;1570007.0
Normandie;2020-07-02;60+;5;1227;952156.0
Normandie;2020-07-02;whole;20;3586;3303500.0
Normandie;2020-07-03;0-19;6;688;781337.0
Normandie;2020-07-03;20-59;9;1742;1570007.0
Normandie;2020-07-03;60+;9;1232;952156.0
Normandie;2020-07-03;whole;24;3662;3303500.0
Normandie;2020-07-04;0-19;4;411;781337.0
Normandie;2020-07-04;20-59;7;1294;1570007.0
Normandie;2020-07-04;60+;2;752;952156.0
Normandie;2020-07-04;whole;13;2457;3303500.0
Normandie;2020-07-05;0-19;1;204;781337.0
Normandie;2020-07-05;20-59;3;492;1570007.0
Normandie;2020-07-05;60+;1;365;952156.0
Normandie;2020-07-05;whole;5;1061;3303500.0
Normandie;2020-07-06;0-19;4;627;781337.0
Normandie;2020-07-06;20-59;7;2085;1570007.0
Normandie;2020-07-06;60+;4;1522;952156.0
Normandie;2020-07-06;whole;15;4234;3303500.0
Normandie;2020-07-07;0-19;7;704;781337.0
Normandie;2020-07-07;20-59;18;1981;1570007.0
Normandie;2020-07-07;60+;5;1412;952156.0
Normandie;2020-07-07;whole;30;4098;3303500.0
Normandie;2020-07-08;0-19;8;716;781337.0
Normandie;2020-07-08;20-59;6;1974;1570007.0
Normandie;2020-07-08;60+;1;1251;952156.0
Normandie;2020-07-08;whole;15;3941;3303500.0
Normandie;2020-07-09;0-19;9;745;781337.0
Normandie;2020-07-09;20-59;10;2212;1570007.0
Normandie;2020-07-09;60+;3;1294;952156.0
Normandie;2020-07-09;whole;22;4251;3303500.0
Normandie;2020-07-10;0-19;4;798;781337.0
Normandie;2020-07-10;20-59;8;2193;1570007.0
Normandie;2020-07-10;60+;1;1311;952156.0
Normandie;2020-07-10;whole;13;4302;3303500.0
Normandie;2020-07-11;0-19;1;493;781337.0
Normandie;2020-07-11;20-59;6;1142;1570007.0
Normandie;2020-07-11;60+;1;644;952156.0
Normandie;2020-07-11;whole;8;2279;3303500.0
Normandie;2020-07-12;0-19;1;258;781337.0
Normandie;2020-07-12;20-59;2;490;1570007.0
Normandie;2020-07-12;60+;2;274;952156.0
Normandie;2020-07-12;whole;5;1022;3303500.0
Normandie;2020-07-13;0-19;8;553;781337.0
Normandie;2020-07-13;20-59;8;1594;1570007.0
Normandie;2020-07-13;60+;3;1231;952156.0
Normandie;2020-07-13;whole;19;3378;3303500.0
Normandie;2020-07-14;0-19;2;217;781337.0
Normandie;2020-07-14;20-59;5;549;1570007.0
Normandie;2020-07-14;60+;0;334;952156.0
Normandie;2020-07-14;whole;7;1100;3303500.0
Normandie;2020-07-15;0-19;2;753;781337.0
Normandie;2020-07-15;20-59;6;2147;1570007.0
Normandie;2020-07-15;60+;2;1302;952156.0
Normandie;2020-07-15;whole;10;4202;3303500.0
Normandie;2020-07-16;0-19;5;648;781337.0
Normandie;2020-07-16;20-59;14;2346;1570007.0
Normandie;2020-07-16;60+;8;1418;952156.0
Normandie;2020-07-16;whole;27;4412;3303500.0
Normandie;2020-07-17;0-19;2;771;781337.0
Normandie;2020-07-17;20-59;12;2526;1570007.0
Normandie;2020-07-17;60+;8;1727;952156.0
Normandie;2020-07-17;whole;22;5026;3303500.0
Normandie;2020-07-18;0-19;0;369;781337.0
Normandie;2020-07-18;20-59;3;1145;1570007.0
Normandie;2020-07-18;60+;1;677;952156.0
Normandie;2020-07-18;whole;4;2191;3303500.0
Normandie;2020-07-19;0-19;0;186;781337.0
Normandie;2020-07-19;20-59;2;536;1570007.0
Normandie;2020-07-19;60+;1;351;952156.0
Normandie;2020-07-19;whole;3;1073;3303500.0
Normandie;2020-07-20;0-19;4;583;781337.0
Normandie;2020-07-20;20-59;5;1975;1570007.0
Normandie;2020-07-20;60+;9;1413;952156.0
Normandie;2020-07-20;whole;18;3971;3303500.0
Normandie;2020-07-21;0-19;1;541;781337.0
Normandie;2020-07-21;20-59;16;2028;1570007.0
Normandie;2020-07-21;60+;3;1259;952156.0
Normandie;2020-07-21;whole;20;3828;3303500.0
Normandie;2020-07-22;0-19;0;533;781337.0
Normandie;2020-07-22;20-59;14;1977;1570007.0
Normandie;2020-07-22;60+;1;1052;952156.0
Normandie;2020-07-22;whole;15;3562;3303500.0
Normandie;2020-07-23;0-19;7;513;781337.0
Normandie;2020-07-23;20-59;16;1904;1570007.0
Normandie;2020-07-23;60+;2;1039;952156.0
Normandie;2020-07-23;whole;25;3456;3303500.0
Normandie;2020-07-24;0-19;2;551;781337.0
Normandie;2020-07-24;20-59;11;1902;1570007.0
Normandie;2020-07-24;60+;2;1314;952156.0
Normandie;2020-07-24;whole;15;3767;3303500.0
Normandie;2020-07-25;0-19;0;332;781337.0
Normandie;2020-07-25;20-59;8;1150;1570007.0
Normandie;2020-07-25;60+;0;767;952156.0
Normandie;2020-07-25;whole;8;2249;3303500.0
