reg;jour;three_class;P;T;pop;incidence;positivite;incidence hebdo
Auvergne-Rhône-Alpes;2020-05-30;whole;22;2317;8032377.0;0.27389152675478257;0.9495036685369012;3.22445024679494
Auvergne-Rhône-Alpes;2020-05-31;0-19;0;100;1940253.0;0.0;0.0;0.7730950551294083
Auvergne-Rhône-Alpes;2020-05-31;20-59;1;278;3980515.0;0.0251223773808163;0.3597122302158274;3.014685285697956
Auvergne-Rhône-Alpes;2020-05-31;60+;2;375;2111609.0;0.09471450443713775;0.5333333333333333;4.64101071741975
Auvergne-Rhône-Alpes;2020-05-31;whole;3;753;8032377.0;0.03734884455747035;0.398406374501992;3.2368998616474296
Auvergne-Rhône-Alpes;2020-06-01;0-19;0;172;1940253.0;0.0;0.0;0.6700157144454872
Auvergne-Rhône-Alpes;2020-06-01;20-59;6;616;3980515.0;0.1507342642848978;0.974025974025974;2.6127272476048957
Auvergne-Rhône-Alpes;2020-06-01;60+;6;576;2111609.0;0.28414351331141324;1.0416666666666665;3.9780091863597855
Auvergne-Rhône-Alpes;2020-06-01;whole;16;1368;8032377.0;0.19919383763984186;1.1695906432748537;2.8883106457777066
Auvergne-Rhône-Alpes;2020-06-02;0-19;1;658;1940253.0;0.05153967034196056;0.1519756838905775;0.6700157144454872
Auvergne-Rhône-Alpes;2020-06-02;20-59;21;2734;3980515.0;0.5275699249971424;0.7681053401609363;2.5876048702240793
Auvergne-Rhône-Alpes;2020-06-02;60+;28;2045;2111609.0;1.3260030621199286;1.3691931540342297;4.404224456326905
Auvergne-Rhône-Alpes;2020-06-02;whole;50;5438;8032377.0;0.6224807426245058;0.9194556822361162;2.9879075645976276
Auvergne-Rhône-Alpes;2020-06-03;0-19;3;569;1940253.0;0.15461901102588166;0.5272407732864675;0.7730950551294085
Auvergne-Rhône-Alpes;2020-06-03;20-59;17;2128;3980515.0;0.42708041547387715;0.7988721804511277;2.3615034737967324
Auvergne-Rhône-Alpes;2020-06-03;60+;18;1613;2111609.0;0.8524305399342397;1.115933044017359;4.356867204108337
Auvergne-Rhône-Alpes;2020-06-03;whole;38;4310;8032377.0;0.4730853643946244;0.8816705336426913;2.875861030925217
Auvergne-Rhône-Alpes;2020-06-04;0-19;0;535;1940253.0;0.0;0.0;0.5153967034196056
Auvergne-Rhône-Alpes;2020-06-04;20-59;14;2011;3980515.0;0.3517132833314282;0.69617105917454;2.160524454750202
Auvergne-Rhône-Alpes;2020-06-04;60+;13;1467;2111609.0;0.6156442788413953;0.8861622358554875;4.214795447452629
Auvergne-Rhône-Alpes;2020-06-04;whole;27;4013;8032377.0;0.3361396010172331;0.672813356591079;2.577070274465454
Auvergne-Rhône-Alpes;2020-06-05;0-19;3;654;1940253.0;0.15461901102588166;0.45871559633027525;0.5669363737615661
Auvergne-Rhône-Alpes;2020-06-05;20-59;13;2184;3980515.0;0.3265909059506119;0.5952380952380952;2.085157322607753
Auvergne-Rhône-Alpes;2020-06-05;60+;10;1690;2111609.0;0.47357252218568874;0.591715976331361;3.9780091863597855
Auvergne-Rhône-Alpes;2020-06-05;whole;27;4530;8032377.0;0.3361396010172331;0.5960264900662252;2.278279518005691
Auvergne-Rhône-Alpes;2020-06-06;0-19;2;296;1940253.0;0.10307934068392112;0.6756756756756757;0.463857033077645
Auvergne-Rhône-Alpes;2020-06-06;20-59;10;1036;3980515.0;0.251223773808163;0.9652509652509652;2.0600349452269366
Auvergne-Rhône-Alpes;2020-06-06;60+;7;858;2111609.0;0.33150076552998214;0.8158508158508158;3.9780091863597855
Auvergne-Rhône-Alpes;2020-06-06;whole;20;2192;8032377.0;0.24899229704980233;0.9124087591240875;2.2533802883007112
Auvergne-Rhône-Alpes;2020-06-07;0-19;1;80;1940253.0;0.05153967034196056;1.25;0.5153967034196055
Auvergne-Rhône-Alpes;2020-06-07;20-59;2;283;3980515.0;0.0502447547616326;0.7067137809187279;2.0851573226077527
Auvergne-Rhône-Alpes;2020-06-07;60+;4;349;2111609.0;0.1894290088742755;1.146131805157593;4.0727236907969235
Auvergne-Rhône-Alpes;2020-06-07;whole;7;712;8032377.0;0.08714730396743081;0.9831460674157303;2.303178747710671
Auvergne-Rhône-Alpes;2020-06-08;0-19;2;527;1940253.0;0.10307934068392112;0.3795066413662239;0.6184760441035266
Auvergne-Rhône-Alpes;2020-06-08;20-59;19;2003;3980515.0;0.47732517023550974;0.9485771342985523;2.4117482285583653
Auvergne-Rhône-Alpes;2020-06-08;60+;18;1908;2111609.0;0.8524305399342397;0.9433962264150944;4.64101071741975
Auvergne-Rhône-Alpes;2020-06-08;whole;39;4441;8032377.0;0.48553497924711453;0.8781805899572168;2.589519889317944
Auvergne-Rhône-Alpes;2020-06-09;0-19;2;550;1940253.0;0.10307934068392112;0.36363636363636365;0.6700157144454872
Auvergne-Rhône-Alpes;2020-06-09;20-59;11;1937;3980515.0;0.2763461511889793;0.5678884873515746;2.160524454750202
Auvergne-Rhône-Alpes;2020-06-09;60+;12;1494;2111609.0;0.5682870266228265;0.8032128514056224;3.8832946819226475
Auvergne-Rhône-Alpes;2020-06-09;whole;25;3982;8032377.0;0.3112403713122529;0.6278252134605725;2.278279518005691
Auvergne-Rhône-Alpes;2020-06-10;0-19;2;481;1940253.0;0.10307934068392112;0.4158004158004158;0.6184760441035266
Auvergne-Rhône-Alpes;2020-06-10;20-59;17;1939;3980515.0;0.42708041547387715;0.8767405879319237;2.160524454750202
Auvergne-Rhône-Alpes;2020-06-10;60+;14;1433;2111609.0;0.6630015310599643;0.9769713886950453;3.693865673048372
Auvergne-Rhône-Alpes;2020-06-10;whole;33;3853;8032377.0;0.4108372901321738;0.8564754736568907;2.216031443743241
Auvergne-Rhône-Alpes;2020-06-11;0-19;11;472;1940253.0;0.5669363737615661;2.330508474576271;1.1854124178650927
Auvergne-Rhône-Alpes;2020-06-11;20-59;19;1779;3980515.0;0.47732517023550974;1.0680157391793141;2.2861363416542835
Auvergne-Rhône-Alpes;2020-06-11;60+;21;1208;2111609.0;0.9945022965899464;1.73841059602649;4.0727236907969235
Auvergne-Rhône-Alpes;2020-06-11;whole;51;3461;8032377.0;0.6349303574769959;1.473562554175094;2.5148222002030036
Auvergne-Rhône-Alpes;2020-06-12;0-19;11;556;1940253.0;0.5669363737615661;1.9784172661870503;1.5977297806007775
Auvergne-Rhône-Alpes;2020-06-12;20-59;20;1953;3980515.0;0.502447547616326;1.0240655401945724;2.461992983319998
Auvergne-Rhône-Alpes;2020-06-12;60+;10;1538;2111609.0;0.47357252218568874;0.6501950585175552;4.072723690796923
Auvergne-Rhône-Alpes;2020-06-12;whole;41;4048;8032377.0;0.5104342089520948;1.0128458498023716;2.689116808137865
Auvergne-Rhône-Alpes;2020-06-13;0-19;0;306;1940253.0;0.0;0.0;1.4946504399168563
Auvergne-Rhône-Alpes;2020-06-13;20-59;6;1020;3980515.0;0.1507342642848978;0.5882352941176471;2.3615034737967324
Auvergne-Rhône-Alpes;2020-06-13;60+;1;878;2111609.0;0.047357252218568874;0.11389521640091116;3.7885801774855103
Auvergne-Rhône-Alpes;2020-06-13;whole;7;2204;8032377.0;0.08714730396743081;0.3176043557168784;2.527271815055493
Auvergne-Rhône-Alpes;2020-06-14;0-19;0;53;1940253.0;0.0;0.0;1.4431107695748957
Auvergne-Rhône-Alpes;2020-06-14;20-59;5;289;3980515.0;0.1256118869040815;1.7301038062283738;2.4368706059391814
Auvergne-Rhône-Alpes;2020-06-14;60+;5;365;2111609.0;0.23678626109284437;1.36986301369863;3.8359374297040785
Auvergne-Rhône-Alpes;2020-06-14;whole;10;707;8032377.0;0.12449614852490117;1.4144271570014144;2.5646206596129635
Auvergne-Rhône-Alpes;2020-06-15;0-19;10;486;1940253.0;0.5153967034196055;2.05761316872428;1.8554281323105801
Auvergne-Rhône-Alpes;2020-06-15;20-59;15;2094;3980515.0;0.37683566071224456;0.7163323782234957;2.3363810964159164
Auvergne-Rhône-Alpes;2020-06-15;60+;8;1866;2111609.0;0.378858017748551;0.4287245444801715;3.3623649075183897
Auvergne-Rhône-Alpes;2020-06-15;whole;33;4447;8032377.0;0.4108372901321738;0.7420733078479874;2.4899229704980232
Auvergne-Rhône-Alpes;2020-06-16;0-19;6;551;1940253.0;0.3092380220517633;1.0889292196007259;2.061586813678422
Auvergne-Rhône-Alpes;2020-06-16;20-59;17;2069;3980515.0;0.42708041547387715;0.8216529724504592;2.4871153607008143
Auvergne-Rhône-Alpes;2020-06-16;60+;6;1690;2111609.0;0.28414351331141324;0.35502958579881655;3.0782213942069765
Auvergne-Rhône-Alpes;2020-06-16;whole;29;4311;8032377.0;0.3610388307222134;0.6726977499420088;2.539721429907984
Auvergne-Rhône-Alpes;2020-06-17;0-19;10;536;1940253.0;0.5153967034196055;1.8656716417910446;2.4739041764141065
Auvergne-Rhône-Alpes;2020-06-17;20-59;26;1964;3980515.0;0.6531818119012238;1.3238289205702647;2.7132167571281602
Auvergne-Rhône-Alpes;2020-06-17;60+;5;1549;2111609.0;0.23678626109284437;0.32278889606197547;2.6520061242398567
Auvergne-Rhône-Alpes;2020-06-17;whole;41;4050;8032377.0;0.5104342089520948;1.0123456790123457;2.6393183487279046
Auvergne-Rhône-Alpes;2020-06-18;0-19;8;539;1940253.0;0.4123173627356845;1.4842300556586272;2.319285165388225
Auvergne-Rhône-Alpes;2020-06-18;20-59;20;1886;3980515.0;0.502447547616326;1.0604453870625663;2.738339134508977
Auvergne-Rhône-Alpes;2020-06-18;60+;9;1207;2111609.0;0.42621526996711984;0.7456503728251864;2.0837190976170303
Auvergne-Rhône-Alpes;2020-06-18;whole;37;3634;8032377.0;0.4606357495421343;1.0181618051733627;2.4650237407930433
Auvergne-Rhône-Alpes;2020-06-19;0-19;9;625;1940253.0;0.46385703307764503;1.44;2.216205824704304
Auvergne-Rhône-Alpes;2020-06-19;20-59;21;2140;3980515.0;0.5275699249971424;0.9813084112149533;2.763461511889793
Auvergne-Rhône-Alpes;2020-06-19;60+;10;1582;2111609.0;0.47357252218568874;0.6321112515802781;2.0837190976170303
Auvergne-Rhône-Alpes;2020-06-19;whole;40;4348;8032377.0;0.49798459409960466;0.9199632014719411;2.452574125940553
Auvergne-Rhône-Alpes;2020-06-20;0-19;9;315;1940253.0;0.46385703307764503;2.857142857142857;2.680062857781949
Auvergne-Rhône-Alpes;2020-06-20;20-59;10;947;3980515.0;0.251223773808163;1.0559662090813093;2.863951021413058
Auvergne-Rhône-Alpes;2020-06-20;60+;9;926;2111609.0;0.42621526996711984;0.9719222462203023;2.462577115365581
Auvergne-Rhône-Alpes;2020-06-20;whole;28;2189;8032377.0;0.34858921586972325;1.2791228871630882;2.7140160378428453
Auvergne-Rhône-Alpes;2020-06-21;0-19;1;52;1940253.0;0.05153967034196056;1.9230769230769231;2.7316025281239096
Auvergne-Rhône-Alpes;2020-06-21;20-59;1;224;3980515.0;0.0251223773808163;0.4464285714285714;2.7634615118897936
Auvergne-Rhône-Alpes;2020-06-21;60+;0;393;2111609.0;0.0;0.0;2.225790854272737
Auvergne-Rhône-Alpes;2020-06-21;whole;2;669;8032377.0;0.024899229704980232;0.29895366218236175;2.6144191190229242
Auvergne-Rhône-Alpes;2020-06-22;0-19;8;717;1940253.0;0.4123173627356845;1.1157601115760112;2.6285231874399884
Auvergne-Rhône-Alpes;2020-06-22;20-59;14;2317;3980515.0;0.3517132833314282;0.6042296072507553;2.738339134508977
Auvergne-Rhône-Alpes;2020-06-22;60+;10;1926;2111609.0;0.47357252218568874;0.5192107995846313;2.3205053587098745
Auvergne-Rhône-Alpes;2020-06-22;whole;32;4960;8032377.0;0.3983876752796837;0.6451612903225806;2.6019695041704347
Auvergne-Rhône-Alpes;2020-06-23;0-19;6;771;1940253.0;0.3092380220517633;0.7782101167315175;2.6285231874399884
Auvergne-Rhône-Alpes;2020-06-23;20-59;17;2442;3980515.0;0.42708041547387715;0.6961506961506961;2.7383391345089767
Auvergne-Rhône-Alpes;2020-06-23;60+;10;1844;2111609.0;0.47357252218568874;0.5422993492407809;2.50993436758415
Auvergne-Rhône-Alpes;2020-06-23;whole;33;5057;8032377.0;0.4108372901321738;0.6525608068024521;2.6517679635803946
Auvergne-Rhône-Alpes;2020-06-24;0-19;10;777;1940253.0;0.5153967034196055;1.287001287001287;2.6285231874399884
Auvergne-Rhône-Alpes;2020-06-24;20-59;28;2397;3980515.0;0.7034265666628564;1.1681268251981645;2.7885838892706096
Auvergne-Rhône-Alpes;2020-06-24;60+;10;1628;2111609.0;0.47357252218568874;0.6142506142506142;2.7467206286769947
Auvergne-Rhône-Alpes;2020-06-24;whole;48;4802;8032377.0;0.5975815129195255;0.9995835068721367;2.7389152675478257
Auvergne-Rhône-Alpes;2020-06-25;0-19;6;657;1940253.0;0.3092380220517633;0.91324200913242;2.525443846756067
Auvergne-Rhône-Alpes;2020-06-25;20-59;22;1871;3980515.0;0.5526923023779586;1.1758417958311065;2.838828644032242
Auvergne-Rhône-Alpes;2020-06-25;60+;6;1358;2111609.0;0.28414351331141324;0.4418262150220913;2.604648872021288
Auvergne-Rhône-Alpes;2020-06-25;whole;34;3888;8032377.0;0.4232869049846639;0.8744855967078189;2.7015664229903553
Auvergne-Rhône-Alpes;2020-06-26;0-19;9;1131;1940253.0;0.46385703307764503;0.7957559681697612;2.525443846756067
Auvergne-Rhône-Alpes;2020-06-26;20-59;28;2426;3980515.0;0.7034265666628564;1.1541632316570487;3.0146852856979565
Auvergne-Rhône-Alpes;2020-06-26;60+;11;1731;2111609.0;0.5209297744042576;0.635470826112074;2.6520061242398567
Auvergne-Rhône-Alpes;2020-06-26;whole;48;5288;8032377.0;0.5975815129195255;0.9077155824508321;2.801163341810276
Auvergne-Rhône-Alpes;2020-06-27;0-19;4;577;1940253.0;0.20615868136784224;0.6932409012131715;2.2677454950462645
Auvergne-Rhône-Alpes;2020-06-27;20-59;17;1326;3980515.0;0.42708041547387715;1.282051282051282;3.1905419273636704
Auvergne-Rhône-Alpes;2020-06-27;60+;7;1182;2111609.0;0.33150076552998214;0.5922165820642978;2.557291619802719
Auvergne-Rhône-Alpes;2020-06-27;whole;28;3085;8032377.0;0.34858921586972325;0.9076175040518639;2.801163341810276
Auvergne-Rhône-Alpes;2020-06-28;0-19;1;118;1940253.0;0.05153967034196056;0.847457627118644;2.2677454950462645
Auvergne-Rhône-Alpes;2020-06-28;20-59;4;325;3980515.0;0.1004895095232652;1.2307692307692308;3.2659090595061198
Auvergne-Rhône-Alpes;2020-06-28;60+;4;432;2111609.0;0.1894290088742755;0.9259259259259258;2.7467206286769947
Auvergne-Rhône-Alpes;2020-06-28;whole;9;875;8032377.0;0.11204653367241105;1.0285714285714285;2.888310645777707
Auvergne-Rhône-Alpes;2020-06-29;0-19;8;1490;1940253.0;0.4123173627356845;0.5369127516778524;2.2677454950462645
Auvergne-Rhône-Alpes;2020-06-29;20-59;24;2905;3980515.0;0.6029370571395912;0.8261617900172116;3.517132833314282
Auvergne-Rhône-Alpes;2020-06-29;60+;8;2289;2111609.0;0.378858017748551;0.34949759720401924;2.6520061242398567
Auvergne-Rhône-Alpes;2020-06-29;whole;41;6685;8032377.0;0.5104342089520948;0.6133133881824981;3.0003571794501176
Auvergne-Rhône-Alpes;2020-06-30;0-19;6;1645;1940253.0;0.3092380220517633;0.364741641337386;2.2677454950462645
Auvergne-Rhône-Alpes;2020-06-30;20-59;20;3002;3980515.0;0.502447547616326;0.6662225183211192;3.5924999654567316
Auvergne-Rhône-Alpes;2020-06-30;60+;11;2058;2111609.0;0.5209297744042576;0.5344995140913509;2.699363376458426
Auvergne-Rhône-Alpes;2020-06-30;whole;42;6715;8032377.0;0.5228838238045849;0.6254653760238272;3.112403713122529
Auvergne-Rhône-Alpes;2020-07-01;0-19;9;1435;1940253.0;0.46385703307764503;0.627177700348432;2.216205824704304
Auvergne-Rhône-Alpes;2020-07-01;20-59;16;2971;3980515.0;0.4019580380930608;0.5385392123864019;3.291031436886936
Auvergne-Rhône-Alpes;2020-07-01;60+;6;1727;2111609.0;0.28414351331141324;0.3474232773595831;2.50993436758415
Auvergne-Rhône-Alpes;2020-07-01;whole;31;6137;8032377.0;0.3859380604271936;0.5051328010428549;2.9007602606301974
Auvergne-Rhône-Alpes;2020-07-02;0-19;10;1649;1940253.0;0.5153967034196055;0.6064281382656156;2.4223645060721464
Auvergne-Rhône-Alpes;2020-07-02;20-59;20;3000;3980515.0;0.502447547616326;0.6666666666666667;3.240786682125303
Auvergne-Rhône-Alpes;2020-07-02;60+;9;1488;2111609.0;0.42621526996711984;0.6048387096774194;2.6520061242398567
Auvergne-Rhône-Alpes;2020-07-02;whole;39;6137;8032377.0;0.48553497924711453;0.6354896529248819;2.9630083348926477
Auvergne-Rhône-Alpes;2020-07-03;0-19;7;1945;1940253.0;0.3607776923937239;0.35989717223650386;2.319285165388225
Auvergne-Rhône-Alpes;2020-07-03;20-59;17;3220;3980515.0;0.42708041547387715;0.5279503105590062;2.964440530936324
Auvergne-Rhône-Alpes;2020-07-03;60+;14;2211;2111609.0;0.6630015310599643;0.6331976481230213;2.7940778808955637
Auvergne-Rhône-Alpes;2020-07-03;whole;39;7379;8032377.0;0.48553497924711453;0.5285269006640466;2.8509618012202367
Auvergne-Rhône-Alpes;2020-07-04;0-19;5;945;1940253.0;0.25769835170980276;0.5291005291005291;2.3708248357301853
Auvergne-Rhône-Alpes;2020-07-04;20-59;6;1525;3980515.0;0.1507342642848978;0.39344262295081966;2.688094379747344
Auvergne-Rhône-Alpes;2020-07-04;60+;2;1051;2111609.0;0.09471450443713775;0.19029495718363465;2.557291619802719
Auvergne-Rhône-Alpes;2020-07-04;whole;13;3522;8032377.0;0.16184499308237152;0.3691084611016468;2.6642175784328845
Auvergne-Rhône-Alpes;2020-07-05;0-19;0;134;1940253.0;0.0;0.0;2.3192851653882247
Auvergne-Rhône-Alpes;2020-07-05;20-59;2;327;3980515.0;0.0502447547616326;0.6116207951070336;2.6378496249857117
Auvergne-Rhône-Alpes;2020-07-05;60+;1;392;2111609.0;0.047357252218568874;0.25510204081632654;2.4152198631470125
Auvergne-Rhône-Alpes;2020-07-05;whole;3;853;8032377.0;0.03734884455747035;0.3516998827667058;2.589519889317944
Auvergne-Rhône-Alpes;2020-07-06;0-19;9;1903;1940253.0;0.46385703307764503;0.4729374671571204;2.3708248357301853
Auvergne-Rhône-Alpes;2020-07-06;20-59;14;3834;3980515.0;0.3517132833314282;0.3651538862806468;2.386625851177549
Auvergne-Rhône-Alpes;2020-07-06;60+;9;2154;2111609.0;0.42621526996711984;0.4178272980501393;2.462577115365581
Auvergne-Rhône-Alpes;2020-07-06;whole;32;7891;8032377.0;0.3983876752796837;0.40552528196679766;2.477473355645533
Auvergne-Rhône-Alpes;2020-07-07;0-19;4;1798;1940253.0;0.20615868136784224;0.22246941045606228;2.267745495046265
Auvergne-Rhône-Alpes;2020-07-07;20-59;23;3859;3980515.0;0.577814679758775;0.5960093288416689;2.461992983319998
Auvergne-Rhône-Alpes;2020-07-07;60+;9;1998;2111609.0;0.42621526996711984;0.45045045045045046;2.3678626109284435
Auvergne-Rhône-Alpes;2020-07-07;whole;36;7656;8032377.0;0.4481861346896442;0.4702194357366771;2.4027756665305926
Auvergne-Rhône-Alpes;2020-07-08;0-19;12;1714;1940253.0;0.6184760441035266;0.7001166861143524;2.422364506072146
Auvergne-Rhône-Alpes;2020-07-08;20-59;34;3951;3980515.0;0.8541608309477543;0.8605416350291066;2.9141957761746915
Auvergne-Rhône-Alpes;2020-07-08;60+;15;1782;2111609.0;0.7103587832785331;0.8417508417508417;2.7940778808955633
Auvergne-Rhône-Alpes;2020-07-08;whole;61;7448;8032377.0;0.759426506001897;0.8190118152524168;2.776264112105296
Auvergne-Rhône-Alpes;2020-07-09;0-19;10;1670;1940253.0;0.5153967034196055;0.5988023952095809;2.422364506072146
Auvergne-Rhône-Alpes;2020-07-09;20-59;31;4036;3980515.0;0.7787936988053055;0.7680872150644202;3.190541927363671
Auvergne-Rhône-Alpes;2020-07-09;60+;10;1939;2111609.0;0.47357252218568874;0.5157297576070139;2.8414351331141323
Auvergne-Rhône-Alpes;2020-07-09;whole;51;7647;8032377.0;0.6349303574769959;0.6669282071400549;2.925659490335177
Auvergne-Rhône-Alpes;2020-07-10;0-19;10;1941;1940253.0;0.5153967034196055;0.5151983513652756;2.5769835170980278
Auvergne-Rhône-Alpes;2020-07-10;20-59;50;4491;3980515.0;1.2561188690408152;1.11333778668448;4.019580380930609
Auvergne-Rhône-Alpes;2020-07-10;60+;18;2240;2111609.0;0.8524305399342397;0.8035714285714285;3.030864141988408
Auvergne-Rhône-Alpes;2020-07-10;whole;78;8672;8032377.0;0.9710699584942291;0.8994464944649446;3.4111944695822913
Auvergne-Rhône-Alpes;2020-07-11;0-19;4;845;1940253.0;0.20615868136784224;0.4733727810650888;2.5254438467560676
Auvergne-Rhône-Alpes;2020-07-11;20-59;16;1900;3980515.0;0.4019580380930608;0.8421052631578947;4.270804154738772
Auvergne-Rhône-Alpes;2020-07-11;60+;6;1017;2111609.0;0.28414351331141324;0.5899705014749262;3.220293150862683
Auvergne-Rhône-Alpes;2020-07-11;whole;26;3762;8032377.0;0.32368998616474304;0.6911217437533227;3.573039462664663
Auvergne-Rhône-Alpes;2020-07-12;0-19;1;146;1940253.0;0.05153967034196056;0.684931506849315;2.576983517098028
Auvergne-Rhône-Alpes;2020-07-12;20-59;1;366;3980515.0;0.0251223773808163;0.273224043715847;4.245681777357955
Auvergne-Rhône-Alpes;2020-07-12;60+;4;364;2111609.0;0.1894290088742755;1.098901098901099;3.3623649075183897
Auvergne-Rhône-Alpes;2020-07-12;whole;6;876;8032377.0;0.0746976891149407;0.684931506849315;3.610388307222134
Auvergne-Rhône-Alpes;2020-07-13;0-19;15;1760;1940253.0;0.7730950551294083;0.8522727272727272;2.8862215391497914
Auvergne-Rhône-Alpes;2020-07-13;20-59;39;4748;3980515.0;0.9797727178518358;0.8213984835720303;4.873741211878363
Auvergne-Rhône-Alpes;2020-07-13;60+;20;2683;2111609.0;0.9471450443713775;0.7454342154304883;3.883294681922648
Auvergne-Rhône-Alpes;2020-07-13;whole;74;9194;8032377.0;0.9212714990842686;0.8048727430933217;4.133272131026718
Auvergne-Rhône-Alpes;2020-07-14;0-19;0;164;1940253.0;0.0;0.0;2.680062857781949
Auvergne-Rhône-Alpes;2020-07-14;20-59;1;532;3980515.0;0.0251223773808163;0.18796992481203006;4.321048909500404
Auvergne-Rhône-Alpes;2020-07-14;60+;4;566;2111609.0;0.1894290088742755;0.7067137809187279;3.6465084208298033
Auvergne-Rhône-Alpes;2020-07-14;whole;5;1263;8032377.0;0.06224807426245058;0.395882818685669;3.747334070599525
Auvergne-Rhône-Alpes;2020-07-15;0-19;9;1638;1940253.0;0.46385703307764503;0.5494505494505495;2.525443846756067
Auvergne-Rhône-Alpes;2020-07-15;20-59;32;5065;3980515.0;0.8039160761861216;0.631786771964462;4.270804154738772
Auvergne-Rhône-Alpes;2020-07-15;60+;15;2400;2111609.0;0.7103587832785331;0.625;3.6465084208298033
Auvergne-Rhône-Alpes;2020-07-15;whole;56;9107;8032377.0;0.6971784317394465;0.6149116064565718;3.6850859963370746
Auvergne-Rhône-Alpes;2020-07-16;0-19;6;1586;1940253.0;0.3092380220517633;0.37831021437578816;2.319285165388225
Auvergne-Rhône-Alpes;2020-07-16;20-59;41;5133;3980515.0;1.0300174726134683;0.7987531657899863;4.522027928546935
Auvergne-Rhône-Alpes;2020-07-16;60+;14;2190;2111609.0;0.6630015310599643;0.6392694063926941;3.835937429704079
Auvergne-Rhône-Alpes;2020-07-16;whole;61;8910;8032377.0;0.759426506001897;0.6846240179573513;3.8095821448619756
Auvergne-Rhône-Alpes;2020-07-17;0-19;10;1618;1940253.0;0.5153967034196055;0.6180469715698393;2.319285165388225
Auvergne-Rhône-Alpes;2020-07-17;20-59;35;5359;3980515.0;0.8792832083285707;0.6531069229333831;4.14519226783469
Auvergne-Rhône-Alpes;2020-07-17;60+;20;2555;2111609.0;0.9471450443713775;0.7827788649706457;3.9306519341412165
Auvergne-Rhône-Alpes;2020-07-17;whole;65;9535;8032377.0;0.8092249654118575;0.6816990036706869;3.6477371517796033
Auvergne-Rhône-Alpes;2020-07-18;0-19;2;812;1940253.0;0.10307934068392112;0.24630541871921183;2.216205824704304
Auvergne-Rhône-Alpes;2020-07-18;20-59;22;2624;3980515.0;0.5526923023779586;0.8384146341463415;4.295926532119587
Auvergne-Rhône-Alpes;2020-07-18;60+;8;1384;2111609.0;0.378858017748551;0.5780346820809248;4.025366438578354
Auvergne-Rhône-Alpes;2020-07-18;whole;32;4823;8032377.0;0.3983876752796837;0.6634874559402861;3.7224348408945445
Auvergne-Rhône-Alpes;2020-07-19;0-19;0;144;1940253.0;0.0;0.0;2.1646661543623433
Auvergne-Rhône-Alpes;2020-07-19;20-59;3;466;3980515.0;0.0753671321424489;0.6437768240343348;4.34617128688122
Auvergne-Rhône-Alpes;2020-07-19;60+;6;484;2111609.0;0.28414351331141324;1.2396694214876034;4.120080943015492
Auvergne-Rhône-Alpes;2020-07-19;whole;9;1094;8032377.0;0.11204653367241105;0.8226691042047531;3.759783685452015
Auvergne-Rhône-Alpes;2020-07-20;0-19;15;1564;1940253.0;0.7730950551294083;0.9590792838874681;2.1646661543623433
Auvergne-Rhône-Alpes;2020-07-20;20-59;47;5303;3980515.0;1.1807517368983662;0.8862907788044503;4.547150305927751
Auvergne-Rhône-Alpes;2020-07-20;60+;14;2741;2111609.0;0.6630015310599643;0.5107624954396206;3.835937429704079
Auvergne-Rhône-Alpes;2020-07-20;whole;76;9612;8032377.0;0.9461707287892488;0.7906783187682065;3.784682915156995
Auvergne-Rhône-Alpes;2020-07-21;0-19;8;1500;1940253.0;0.4123173627356845;0.5333333333333333;2.5769835170980278
Auvergne-Rhône-Alpes;2020-07-21;20-59;60;5127;3980515.0;1.5073426428489782;1.1702750146284377;6.029370571395912
Auvergne-Rhône-Alpes;2020-07-21;60+;17;2629;2111609.0;0.8050732877156709;0.6466337010270065;4.451581708545475
Auvergne-Rhône-Alpes;2020-07-21;whole;86;9259;8032377.0;1.07066687731415;0.9288260071281995;4.793101718208694
Auvergne-Rhône-Alpes;2020-07-22;0-19;15;1502;1940253.0;0.7730950551294083;0.9986684420772304;2.886221539149791
Auvergne-Rhône-Alpes;2020-07-22;20-59;63;4851;3980515.0;1.582709774991427;1.2987012987012987;6.8081642702012175
Auvergne-Rhône-Alpes;2020-07-22;60+;10;2303;2111609.0;0.47357252218568874;0.43421623968736434;4.21479544745263
Auvergne-Rhône-Alpes;2020-07-22;whole;88;8657;8032377.0;1.0955661070191303;1.0165184243964422;5.191489393488379
Auvergne-Rhône-Alpes;2020-07-23;0-19;16;1209;1940253.0;0.824634725471369;1.3234077750206783;3.4016182425693966
Auvergne-Rhône-Alpes;2020-07-23;20-59;59;4572;3980515.0;1.4822202654681618;1.290463692038495;7.260367063055911
Auvergne-Rhône-Alpes;2020-07-23;60+;17;1932;2111609.0;0.8050732877156709;0.8799171842650104;4.356867204108337
Auvergne-Rhône-Alpes;2020-07-23;whole;92;7716;8032377.0;1.1453645664290906;1.1923276308968378;5.577427453915572
Auvergne-Rhône-Alpes;2020-07-24;0-19;20;1412;1940253.0;1.030793406839211;1.41643059490085;3.917014945989002
Auvergne-Rhône-Alpes;2020-07-24;20-59;94;4841;3980515.0;2.3615034737967324;1.9417475728155338;8.742587328524074
Auvergne-Rhône-Alpes;2020-07-24;60+;23;2451;2111609.0;1.0892168010270842;0.9383924928600571;4.498938960764043
Auvergne-Rhône-Alpes;2020-07-24;whole;137;8706;8032377.0;1.7055972347911459;1.5736273834137375;6.47379972329486
