reg;jour;cl_age90;P;T;pop
;;;sum;sum;sum
Île-de-France;2020-08-24;19;194;3347;1546109.0
Île-de-France;2020-08-24;29;817;9446;1651917.0
Île-de-France;2020-08-24;39;453;7231;1757848.0
Île-de-France;2020-08-24;49;259;5473;1671811.0
Île-de-France;2020-08-24;59;198;4976;1538636.0
Île-de-France;2020-08-24;69;123;3238;1177841.0
Île-de-France;2020-08-24;79;56;1755;792962.0
Île-de-France;2020-08-24;89;16;1138;424358.0
Île-de-France;2020-08-24;90;6;581;121872.0
Île-de-France;2020-08-25;0;2162;37462;12278210.0
Île-de-France;2020-08-25;9;58;936;1594856.0
Île-de-France;2020-08-25;19;223;3073;1546109.0
Île-de-France;2020-08-25;29;840;9625;1651917.0
Île-de-France;2020-08-25;39;429;7132;1757848.0
Île-de-France;2020-08-25;49;230;5201;1671811.0
Île-de-France;2020-08-25;59;195;4751;1538636.0
Île-de-France;2020-08-25;69;118;3209;1177841.0
Île-de-France;2020-08-25;79;36;1805;792962.0
Île-de-France;2020-08-25;89;22;1112;424358.0
Île-de-France;2020-08-25;90;7;587;121872.0
Île-de-France;2020-08-26;0;2187;37943;12278210.0
Île-de-France;2020-08-26;9;48;1028;1594856.0
Île-de-France;2020-08-26;19;208;3274;1546109.0
Île-de-France;2020-08-26;29;883;10073;1651917.0
Île-de-France;2020-08-26;39;440;7119;1757848.0
Île-de-France;2020-08-26;49;234;5118;1671811.0
Île-de-France;2020-08-26;59;176;4749;1538636.0
Île-de-France;2020-08-26;69;125;3241;1177841.0
Île-de-France;2020-08-26;79;38;1774;792962.0
Île-de-France;2020-08-26;89;21;1015;424358.0
Île-de-France;2020-08-26;90;9;518;121872.0
Île-de-France;2020-08-27;0;2295;40117;12278210.0
Île-de-France;2020-08-27;9;66;1179;1594856.0
Île-de-France;2020-08-27;19;239;3497;1546109.0
Île-de-France;2020-08-27;29;911;10268;1651917.0
Île-de-France;2020-08-27;39;460;7606;1757848.0
Île-de-France;2020-08-27;49;255;5708;1671811.0
Île-de-France;2020-08-27;59;185;5095;1538636.0
Île-de-France;2020-08-27;69;104;3341;1177841.0
Île-de-France;2020-08-27;79;40;1782;792962.0
Île-de-France;2020-08-27;89;21;1097;424358.0
Île-de-France;2020-08-27;90;11;512;121872.0
Île-de-France;2020-08-28;0;2499;40937;12278210.0
Île-de-France;2020-08-28;9;77;1226;1594856.0
Île-de-France;2020-08-28;19;272;3565;1546109.0
Île-de-France;2020-08-28;29;859;10345;1651917.0
Île-de-France;2020-08-28;39;516;7527;1757848.0
Île-de-France;2020-08-28;49;304;5794;1671811.0
Île-de-France;2020-08-28;59;216;5251;1538636.0
Île-de-France;2020-08-28;69;137;3513;1177841.0
Île-de-France;2020-08-28;79;63;1919;792962.0
Île-de-France;2020-08-28;89;29;1188;424358.0
Île-de-France;2020-08-28;90;20;580;121872.0
Île-de-France;2020-08-29;0;773;14696;12278210.0
Île-de-France;2020-08-29;9;22;519;1594856.0
Île-de-France;2020-08-29;19;87;1339;1546109.0
Île-de-France;2020-08-29;29;285;3743;1651917.0
Île-de-France;2020-08-29;39;155;2719;1757848.0
Île-de-France;2020-08-29;49;71;2020;1671811.0
Île-de-France;2020-08-29;59;77;1837;1538636.0
Île-de-France;2020-08-29;69;49;1172;1177841.0
Île-de-France;2020-08-29;79;18;631;792962.0
Île-de-France;2020-08-29;89;6;469;424358.0
Île-de-France;2020-08-29;90;1;237;121872.0
Île-de-France;2020-08-30;0;383;7131;12278210.0
Île-de-France;2020-08-30;9;4;251;1594856.0
Île-de-France;2020-08-30;19;26;647;1546109.0
Île-de-France;2020-08-30;29;152;1741;1651917.0
Île-de-France;2020-08-30;39;64;1284;1757848.0
Île-de-France;2020-08-30;49;46;961;1671811.0
Île-de-France;2020-08-30;59;35;746;1538636.0
Île-de-France;2020-08-30;69;25;581;1177841.0
Île-de-France;2020-08-30;79;13;355;792962.0
Île-de-France;2020-08-30;89;11;338;424358.0
Île-de-France;2020-08-30;90;6;223;121872.0
Île-de-France;2020-08-31;0;2864;45294;12278210.0
Île-de-France;2020-08-31;9;89;1295;1594856.0
Île-de-France;2020-08-31;19;328;3865;1546109.0
Île-de-France;2020-08-31;29;1038;11520;1651917.0
Île-de-France;2020-08-31;39;557;8301;1757848.0
Île-de-France;2020-08-31;49;334;6404;1671811.0
Île-de-France;2020-08-31;59;242;5751;1538636.0
Île-de-France;2020-08-31;69;168;3991;1177841.0
Île-de-France;2020-08-31;79;79;2270;792962.0
Île-de-France;2020-08-31;89;18;1245;424358.0
Île-de-France;2020-08-31;90;11;622;121872.0
Île-de-France;2020-09-01;0;2646;42465;12278210.0
Île-de-France;2020-09-01;9;65;1093;1594856.0
Île-de-France;2020-09-01;19;293;3124;1546109.0
Île-de-France;2020-09-01;29;928;11268;1651917.0
Île-de-France;2020-09-01;39;530;8187;1757848.0
Île-de-France;2020-09-01;49;324;5977;1671811.0
Île-de-France;2020-09-01;59;256;5453;1538636.0
Île-de-France;2020-09-01;69;144;3691;1177841.0
Île-de-France;2020-09-01;79;68;1985;792962.0
Île-de-France;2020-09-01;89;24;1111;424358.0
Île-de-France;2020-09-01;90;8;536;121872.0
Île-de-France;2020-09-02;0;2500;41295;12278210.0
Île-de-France;2020-09-02;9;79;1192;1594856.0
Île-de-France;2020-09-02;19;254;2886;1546109.0
Île-de-France;2020-09-02;29;920;10592;1651917.0
Île-de-France;2020-09-02;39;495;8150;1757848.0
Île-de-France;2020-09-02;49;261;5678;1671811.0
Île-de-France;2020-09-02;59;248;5402;1538636.0
Île-de-France;2020-09-02;69;137;3717;1177841.0
Île-de-France;2020-09-02;79;54;1957;792962.0
Île-de-France;2020-09-02;89;38;1176;424358.0
Île-de-France;2020-09-02;90;12;520;121872.0
Île-de-France;2020-09-03;0;2623;43044;12278210.0
Île-de-France;2020-09-03;9;96;1253;1594856.0
Île-de-France;2020-09-03;19;205;2519;1546109.0
Île-de-France;2020-09-03;29;923;11041;1651917.0
Île-de-France;2020-09-03;39;580;8744;1757848.0
Île-de-France;2020-09-03;49;337;6232;1671811.0
Île-de-France;2020-09-03;59;255;5569;1538636.0
Île-de-France;2020-09-03;69;151;4000;1177841.0
Île-de-France;2020-09-03;79;36;2015;792962.0
Île-de-France;2020-09-03;89;29;1146;424358.0
Île-de-France;2020-09-03;90;10;504;121872.0
Île-de-France;2020-09-04;0;2621;43396;12278210.0
Île-de-France;2020-09-04;9;95;1702;1594856.0
Île-de-France;2020-09-04;19;265;2877;1546109.0
Île-de-France;2020-09-04;29;827;10296;1651917.0
Île-de-France;2020-09-04;39;541;8239;1757848.0
Île-de-France;2020-09-04;49;332;6195;1671811.0
Île-de-France;2020-09-04;59;284;5689;1538636.0
Île-de-France;2020-09-04;69;182;4266;1177841.0
Île-de-France;2020-09-04;79;58;2178;792962.0
Île-de-France;2020-09-04;89;23;1282;424358.0
Île-de-France;2020-09-04;90;9;643;121872.0
Île-de-France;2020-09-05;0;1068;19461;12278210.0
Île-de-France;2020-09-05;9;36;1059;1594856.0
Île-de-France;2020-09-05;19;104;1724;1546109.0
Île-de-France;2020-09-05;29;343;4582;1651917.0
Île-de-France;2020-09-05;39;185;3669;1757848.0
Île-de-France;2020-09-05;49;143;2699;1671811.0
Île-de-France;2020-09-05;59;133;2273;1538636.0
Île-de-France;2020-09-05;69;75;1697;1177841.0
Île-de-France;2020-09-05;79;30;917;792962.0
Île-de-France;2020-09-05;89;12;611;424358.0
Île-de-France;2020-09-05;90;7;218;121872.0
Île-de-France;2020-09-06;0;350;6665;12278210.0
Île-de-France;2020-09-06;9;10;452;1594856.0
Île-de-France;2020-09-06;19;33;489;1546109.0
Île-de-France;2020-09-06;29;100;1612;1651917.0
Île-de-France;2020-09-06;39;63;1211;1757848.0
Île-de-France;2020-09-06;49;47;845;1671811.0
Île-de-France;2020-09-06;59;43;742;1538636.0
Île-de-France;2020-09-06;69;31;573;1177841.0
Île-de-France;2020-09-06;79;12;361;792962.0
Île-de-France;2020-09-06;89;7;252;424358.0
Île-de-France;2020-09-06;90;4;124;121872.0
Île-de-France;2020-09-07;0;3321;48142;12278210.0
Île-de-France;2020-09-07;9;131;2846;1594856.0
Île-de-France;2020-09-07;19;358;3474;1546109.0
Île-de-France;2020-09-07;29;1005;10910;1651917.0
Île-de-France;2020-09-07;39;634;9290;1757848.0
Île-de-France;2020-09-07;49;450;6858;1671811.0
Île-de-France;2020-09-07;59;374;6075;1538636.0
Île-de-France;2020-09-07;69;210;4259;1177841.0
Île-de-France;2020-09-07;79;108;2391;792962.0
Île-de-France;2020-09-07;89;32;1400;424358.0
Île-de-France;2020-09-07;90;17;608;121872.0
Île-de-France;2020-09-08;0;3152;48002;12278210.0
Île-de-France;2020-09-08;9;130;3554;1594856.0
Île-de-France;2020-09-08;19;326;3736;1546109.0
Île-de-France;2020-09-08;29;984;10847;1651917.0
Île-de-France;2020-09-08;39;621;9571;1757848.0
Île-de-France;2020-09-08;49;435;6916;1671811.0
Île-de-France;2020-09-08;59;344;5600;1538636.0
Île-de-France;2020-09-08;69;184;3779;1177841.0
Île-de-France;2020-09-08;79;68;2040;792962.0
Île-de-France;2020-09-08;89;39;1229;424358.0
Île-de-France;2020-09-08;90;20;694;121872.0
Île-de-France;2020-09-09;0;2997;46033;12278210.0
Île-de-France;2020-09-09;9;121;3323;1594856.0
Île-de-France;2020-09-09;19;330;4155;1546109.0
Île-de-France;2020-09-09;29;950;10253;1651917.0
Île-de-France;2020-09-09;39;581;9050;1757848.0
Île-de-France;2020-09-09;49;400;6567;1671811.0
Île-de-France;2020-09-09;59;322;5364;1538636.0
Île-de-France;2020-09-09;69;166;3561;1177841.0
Île-de-France;2020-09-09;79;68;1923;792962.0
Île-de-France;2020-09-09;89;37;1190;424358.0
Île-de-France;2020-09-09;90;17;603;121872.0
Île-de-France;2020-09-10;0;3365;47955;12278210.0
Île-de-France;2020-09-10;9;146;3679;1594856.0
Île-de-France;2020-09-10;19;422;4513;1546109.0
Île-de-France;2020-09-10;29;1014;10208;1651917.0
Île-de-France;2020-09-10;39;634;9535;1757848.0
Île-de-France;2020-09-10;49;451;6957;1671811.0
Île-de-France;2020-09-10;59;371;5530;1538636.0
Île-de-France;2020-09-10;69;200;3813;1177841.0
Île-de-France;2020-09-10;79;75;1873;792962.0
Île-de-France;2020-09-10;89;33;1237;424358.0
Île-de-France;2020-09-10;90;19;582;121872.0
Île-de-France;2020-09-11;0;3179;48245;12278210.0
Île-de-France;2020-09-11;9;148;3976;1594856.0
Île-de-France;2020-09-11;19;438;5448;1546109.0
Île-de-France;2020-09-11;29;845;9811;1651917.0
Île-de-France;2020-09-11;39;588;8858;1757848.0
Île-de-France;2020-09-11;49;452;7084;1671811.0
Île-de-France;2020-09-11;59;372;5439;1538636.0
Île-de-France;2020-09-11;69;192;3724;1177841.0
Île-de-France;2020-09-11;79;85;2060;792962.0
Île-de-France;2020-09-11;89;49;1310;424358.0
Île-de-France;2020-09-11;90;7;498;121872.0
Île-de-France;2020-09-12;0;983;15384;12278210.0
Île-de-France;2020-09-12;9;40;1220;1594856.0
Île-de-France;2020-09-12;19;104;1741;1546109.0
Île-de-France;2020-09-12;29;306;3183;1651917.0
Île-de-France;2020-09-12;39;166;2697;1757848.0
Île-de-France;2020-09-12;49;133;2196;1671811.0
Île-de-France;2020-09-12;59;107;1727;1538636.0
Île-de-France;2020-09-12;69;65;1121;1177841.0
Île-de-France;2020-09-12;79;34;755;792962.0
Île-de-France;2020-09-12;89;19;524;424358.0
Île-de-France;2020-09-12;90;9;210;121872.0
Île-de-France;2020-09-13;0;389;5872;12278210.0
Île-de-France;2020-09-13;9;9;447;1594856.0
Île-de-France;2020-09-13;19;34;534;1546109.0
Île-de-France;2020-09-13;29;107;1137;1651917.0
Île-de-France;2020-09-13;39;80;1046;1757848.0
Île-de-France;2020-09-13;49;49;723;1671811.0
Île-de-France;2020-09-13;59;41;606;1538636.0
Île-de-France;2020-09-13;69;29;514;1177841.0
Île-de-France;2020-09-13;79;18;343;792962.0
Île-de-France;2020-09-13;89;20;360;424358.0
Île-de-France;2020-09-13;90;2;159;121872.0
Île-de-France;2020-09-14;0;4045;51365;12278210.0
Île-de-France;2020-09-14;9;131;3380;1594856.0
Île-de-France;2020-09-14;19;508;5543;1546109.0
Île-de-France;2020-09-14;29;1094;10474;1651917.0
Île-de-France;2020-09-14;39;759;9801;1757848.0
Île-de-France;2020-09-14;49;564;7631;1671811.0
Île-de-France;2020-09-14;59;496;5924;1538636.0
Île-de-France;2020-09-14;69;260;4109;1177841.0
Île-de-France;2020-09-14;79;125;2293;792962.0
Île-de-France;2020-09-14;89;68;1433;424358.0
Île-de-France;2020-09-14;90;37;743;121872.0
Île-de-France;2020-09-15;0;3621;49363;12278210.0
Île-de-France;2020-09-15;9;134;3471;1594856.0
Île-de-France;2020-09-15;19;435;6029;1546109.0
Île-de-France;2020-09-15;29;1002;10198;1651917.0
Île-de-France;2020-09-15;39;713;9608;1757848.0
Île-de-France;2020-09-15;49;548;7224;1671811.0
Île-de-France;2020-09-15;59;404;5551;1538636.0
Île-de-France;2020-09-15;69;215;3593;1177841.0
Île-de-France;2020-09-15;79;104;1890;792962.0
Île-de-France;2020-09-15;89;42;1161;424358.0
Île-de-France;2020-09-15;90;18;609;121872.0
Île-de-France;2020-09-16;0;3663;48035;12278210.0
Île-de-France;2020-09-16;9;119;3034;1594856.0
Île-de-France;2020-09-16;19;457;6211;1546109.0
Île-de-France;2020-09-16;29;1080;10488;1651917.0
Île-de-France;2020-09-16;39;668;9061;1757848.0
Île-de-France;2020-09-16;49;494;6745;1671811.0
Île-de-France;2020-09-16;59;416;5364;1538636.0
Île-de-France;2020-09-16;69;269;3642;1177841.0
Île-de-France;2020-09-16;79;89;1794;792962.0
Île-de-France;2020-09-16;89;49;1114;424358.0
Île-de-France;2020-09-16;90;16;546;121872.0
Île-de-France;2020-09-17;0;3781;47901;12278210.0
Île-de-France;2020-09-17;9;132;2921;1594856.0
Île-de-France;2020-09-17;19;460;6121;1546109.0
Île-de-France;2020-09-17;29;1093;10265;1651917.0
Île-de-France;2020-09-17;39;734;9055;1757848.0
Île-de-France;2020-09-17;49;542;7066;1671811.0
Île-de-France;2020-09-17;59;395;5240;1538636.0
Île-de-France;2020-09-17;69;249;3546;1177841.0
Île-de-France;2020-09-17;79;103;1894;792962.0
Île-de-France;2020-09-17;89;48;1192;424358.0
Île-de-France;2020-09-17;90;18;572;121872.0
Île-de-France;2020-09-18;0;3557;44760;12278210.0
Île-de-France;2020-09-18;9;92;2503;1594856.0
Île-de-France;2020-09-18;19;443;5856;1546109.0
Île-de-France;2020-09-18;29;1015;9576;1651917.0
Île-de-France;2020-09-18;39;703;8113;1757848.0
Île-de-France;2020-09-18;49;484;6401;1671811.0
Île-de-France;2020-09-18;59;409;4998;1538636.0
Île-de-France;2020-09-18;69;255;3547;1177841.0
Île-de-France;2020-09-18;79;88;1878;792962.0
Île-de-France;2020-09-18;89;38;1199;424358.0
Île-de-France;2020-09-18;90;25;666;121872.0
Île-de-France;2020-09-19;0;1533;16960;12278210.0
Île-de-France;2020-09-19;9;33;778;1594856.0
Île-de-France;2020-09-19;19;203;2065;1546109.0
Île-de-France;2020-09-19;29;425;3857;1651917.0
Île-de-France;2020-09-19;39;293;3011;1757848.0
Île-de-France;2020-09-19;49;216;2314;1671811.0
Île-de-France;2020-09-19;59;176;1983;1538636.0
Île-de-France;2020-09-19;69;96;1393;1177841.0
Île-de-France;2020-09-19;79;49;755;792962.0
Île-de-France;2020-09-19;89;28;519;424358.0
Île-de-France;2020-09-19;90;14;272;121872.0
Île-de-France;2020-09-20;0;511;6623;12278210.0
Île-de-France;2020-09-20;9;7;270;1594856.0
Île-de-France;2020-09-20;19;48;926;1546109.0
Île-de-France;2020-09-20;29;147;1249;1651917.0
Île-de-France;2020-09-20;39;91;1092;1757848.0
Île-de-France;2020-09-20;49;68;799;1671811.0
Île-de-France;2020-09-20;59;66;791;1538636.0
Île-de-France;2020-09-20;69;38;614;1177841.0
Île-de-France;2020-09-20;79;19;385;792962.0
Île-de-France;2020-09-20;89;19;332;424358.0
Île-de-France;2020-09-20;90;7;159;121872.0
Île-de-France;2020-09-21;0;4534;46206;12278210.0
Île-de-France;2020-09-21;9;105;1689;1594856.0
Île-de-France;2020-09-21;19;496;5292;1546109.0
Île-de-France;2020-09-21;29;1250;10268;1651917.0
Île-de-France;2020-09-21;39;891;8476;1757848.0
Île-de-France;2020-09-21;49;690;6770;1671811.0
Île-de-France;2020-09-21;59;524;5734;1538636.0
Île-de-France;2020-09-21;69;313;3922;1177841.0
Île-de-France;2020-09-21;79;134;2222;792962.0
Île-de-France;2020-09-21;89;79;1226;424358.0
Île-de-France;2020-09-21;90;44;533;121872.0
Île-de-France;2020-09-22;0;4188;42931;12278210.0
Île-de-France;2020-09-22;9;68;1366;1594856.0
Île-de-France;2020-09-22;19;439;4918;1546109.0
Île-de-France;2020-09-22;29;1172;9768;1651917.0
Île-de-France;2020-09-22;39;904;8121;1757848.0
Île-de-France;2020-09-22;49;580;6277;1671811.0
Île-de-France;2020-09-22;59;507;5236;1538636.0
Île-de-France;2020-09-22;69;285;3512;1177841.0
Île-de-France;2020-09-22;79;136;1938;792962.0
Île-de-France;2020-09-22;89;60;1188;424358.0
Île-de-France;2020-09-22;90;24;533;121872.0
Île-de-France;2020-09-23;0;3957;41905;12278210.0
Île-de-France;2020-09-23;9;61;1179;1594856.0
Île-de-France;2020-09-23;19;385;4872;1546109.0
Île-de-France;2020-09-23;29;1136;9860;1651917.0
Île-de-France;2020-09-23;39;825;7804;1757848.0
Île-de-France;2020-09-23;49;564;5855;1671811.0
Île-de-France;2020-09-23;59;502;5146;1538636.0
Île-de-France;2020-09-23;69;274;3417;1177841.0
Île-de-France;2020-09-23;79;116;1849;792962.0
Île-de-France;2020-09-23;89;63;1286;424358.0
Île-de-France;2020-09-23;90;21;576;121872.0
Île-de-France;2020-09-24;0;3867;42610;12278210.0
Île-de-France;2020-09-24;9;77;1100;1594856.0
Île-de-France;2020-09-24;19;434;4852;1546109.0
Île-de-France;2020-09-24;29;1109;10337;1651917.0
Île-de-France;2020-09-24;39;766;7776;1757848.0
Île-de-France;2020-09-24;49;513;6021;1671811.0
Île-de-France;2020-09-24;59;501;5281;1538636.0
Île-de-France;2020-09-24;69;272;3613;1177841.0
Île-de-France;2020-09-24;79;112;1862;792962.0
Île-de-France;2020-09-24;89;62;1149;424358.0
Île-de-France;2020-09-24;90;20;594;121872.0
Île-de-France;2020-09-25;0;3621;41855;12278210.0
Île-de-France;2020-09-25;9;74;1071;1594856.0
Île-de-France;2020-09-25;19;463;4907;1546109.0
Île-de-France;2020-09-25;29;1000;9469;1651917.0
Île-de-France;2020-09-25;39;682;7641;1757848.0
Île-de-France;2020-09-25;49;531;6156;1671811.0
Île-de-France;2020-09-25;59;422;5240;1538636.0
Île-de-France;2020-09-25;69;246;3500;1177841.0
Île-de-France;2020-09-25;79;115;1989;792962.0
Île-de-France;2020-09-25;89;58;1230;424358.0
Île-de-France;2020-09-25;90;22;620;121872.0
Île-de-France;2020-09-26;0;1447;17402;12278210.0
Île-de-France;2020-09-26;9;29;698;1594856.0
Île-de-France;2020-09-26;19;193;1891;1546109.0
Île-de-France;2020-09-26;29;372;3965;1651917.0
Île-de-France;2020-09-26;39;272;3082;1757848.0
Île-de-France;2020-09-26;49;190;2410;1671811.0
Île-de-France;2020-09-26;59;200;2084;1538636.0
Île-de-France;2020-09-26;69;98;1596;1177841.0
Île-de-France;2020-09-26;79;48;847;792962.0
Île-de-France;2020-09-26;89;34;572;424358.0
Île-de-France;2020-09-26;90;11;242;121872.0
Île-de-France;2020-09-27;0;399;5387;12278210.0
Île-de-France;2020-09-27;9;9;193;1594856.0
Île-de-France;2020-09-27;19;39;361;1546109.0
Île-de-France;2020-09-27;29;89;1087;1651917.0
Île-de-France;2020-09-27;39;71;953;1757848.0
Île-de-France;2020-09-27;49;52;663;1671811.0
Île-de-France;2020-09-27;59;52;705;1538636.0
Île-de-France;2020-09-27;69;35;545;1177841.0
Île-de-France;2020-09-27;79;27;390;792962.0
Île-de-France;2020-09-27;89;19;335;424358.0
Île-de-France;2020-09-27;90;5;152;121872.0
Île-de-France;2020-09-28;0;4173;43677;12278210.0
Île-de-France;2020-09-28;9;71;1031;1594856.0
Île-de-France;2020-09-28;19;502;4292;1546109.0
Île-de-France;2020-09-28;29;1101;9851;1651917.0
Île-de-France;2020-09-28;39;802;8083;1757848.0
Île-de-France;2020-09-28;49;673;6159;1671811.0
Île-de-France;2020-09-28;59;500;5578;1538636.0
Île-de-France;2020-09-28;69;261;4074;1177841.0
Île-de-France;2020-09-28;79;143;2259;792962.0
Île-de-France;2020-09-28;89;75;1487;424358.0
Île-de-France;2020-09-28;90;34;778;121872.0
Île-de-France;2020-09-29;0;4142;40611;12278210.0
Île-de-France;2020-09-29;9;56;920;1594856.0
Île-de-France;2020-09-29;19;448;4235;1546109.0
Île-de-France;2020-09-29;29;1176;9229;1651917.0
Île-de-France;2020-09-29;39;783;7612;1757848.0
Île-de-France;2020-09-29;49;632;5746;1671811.0
Île-de-France;2020-09-29;59;531;5132;1538636.0
Île-de-France;2020-09-29;69;298;3694;1177841.0
Île-de-France;2020-09-29;79;141;1927;792962.0
Île-de-France;2020-09-29;89;52;1338;424358.0
Île-de-France;2020-09-29;90;24;748;121872.0
Île-de-France;2020-09-30;0;4169;40947;12278210.0
Île-de-France;2020-09-30;9;71;954;1594856.0
Île-de-France;2020-09-30;19;460;4900;1546109.0
Île-de-France;2020-09-30;29;1238;9691;1651917.0
Île-de-France;2020-09-30;39;803;7428;1757848.0
Île-de-France;2020-09-30;49;594;5587;1671811.0
Île-de-France;2020-09-30;59;502;5007;1538636.0
Île-de-France;2020-09-30;69;283;3813;1177841.0
Île-de-France;2020-09-30;79;124;1785;792962.0
Île-de-France;2020-09-30;89;63;1139;424358.0
Île-de-France;2020-09-30;90;26;609;121872.0
Île-de-France;2020-10-01;0;4704;41156;12278210.0
Île-de-France;2020-10-01;9;101;859;1594856.0
Île-de-France;2020-10-01;19;528;4276;1546109.0
Île-de-France;2020-10-01;29;1352;9765;1651917.0
Île-de-France;2020-10-01;39;940;7739;1757848.0
Île-de-France;2020-10-01;49;668;5883;1671811.0
Île-de-France;2020-10-01;59;574;5176;1538636.0
Île-de-France;2020-10-01;69;327;3893;1177841.0
Île-de-France;2020-10-01;79;124;1774;792962.0
Île-de-France;2020-10-01;89;59;1151;424358.0
Île-de-France;2020-10-01;90;26;605;121872.0
Île-de-France;2020-10-02;0;5040;43602;12278210.0
Île-de-France;2020-10-02;9;105;991;1594856.0
Île-de-France;2020-10-02;19;555;4510;1546109.0
Île-de-France;2020-10-02;29;1329;10098;1651917.0
Île-de-France;2020-10-02;39;999;7956;1757848.0
Île-de-France;2020-10-02;49;768;6235;1671811.0
Île-de-France;2020-10-02;59;617;5521;1538636.0
Île-de-France;2020-10-02;69;365;4103;1177841.0
